product_id,manufacturer,department,brand,commodity_desc,sub_commodity_desc,curr_size_of_product,beverage_category
9426963,1276,GROCERY,National,ISOTONIC DRINKS,NON-CARB FLVRD DRNKNG/MNRL WAT,96 OZ,Energy/Sports Drinks
9446440,5744,NUTRITION,National,JUICE,TEA SWEETENED,20 OZ,Juice
9448134,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
9451279,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,144 OZ,Carbonated Soft Drinks
9451308,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
9467596,5663,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,3 PK/1 GAL,Carbonated Soft Drinks
9483647,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,,Juice
9483652,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,,Juice
9487196,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20OZ LOOSE,Carbonated Soft Drinks
9487327,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,20 OZ,Carbonated Soft Drinks
9487340,1225,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,15 OZ,Coffee
9487412,1009,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,16 OZ,Coffee
9487727,5744,NUTRITION,National,JUICE,JUICE (UNDER 10% JUICE),20 OZ,Juice
9487781,1009,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,35.3 OZ,Coffee
9487967,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,20 OZ,Carbonated Soft Drinks
9488066,1225,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,15 OZ,Coffee
9491121,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,20 OZ,Carbonated Soft Drinks
9493557,5744,NUTRITION,National,JUICE,JUICE (UNDER 10% JUICE),20 OZ,Juice
9494835,5744,NUTRITION,National,JUICE,TEA SWEETENED,20 OZ,Juice
9499703,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,101.4 OZ,Carbonated Soft Drinks
9517429,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12OZ/12PK,Carbonated Soft Drinks
9522731,1232,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
9526100,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
9526278,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ,Carbonated Soft Drinks
9526619,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR,Carbonated Soft Drinks
9526620,103,GROCERY,National,CANNED JUICES,JUICE (100% JUICE),15.2 OZ,Juice
9526717,2347,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,JUICE (100% JUICE),18.5 OZ,Carbonated Soft Drinks
9527603,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 0Z,Carbonated Soft Drinks
9527604,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ NR,Carbonated Soft Drinks
9528605,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,6PK/.5LTR,Carbonated Soft Drinks
9545174,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,101.4 OZ,Carbonated Soft Drinks
9551559,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24/12 OZ,Carbonated Soft Drinks
9551712,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24/12 OZ,Carbonated Soft Drinks
9552893,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,20 OZ,Carbonated Soft Drinks
9552971,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,101.4 OZ,Carbonated Soft Drinks
9553042,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,6PK/.5 LT,Carbonated Soft Drinks
9553048,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,101.4 OZ,Carbonated Soft Drinks
9553179,2224,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,20 OZ,Carbonated Soft Drinks
9553183,2224,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,2 LTR,Carbonated Soft Drinks
9553225,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD UNSWE,6P/16.9 OZ,Carbonated Soft Drinks
9553249,103,GROCERY,National,CANNED JUICES,JUICE (OVER 50% JUICE),15.2 OZ,Juice
9553287,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,20 OZ,Carbonated Soft Drinks
9553330,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,20 OZ,Carbonated Soft Drinks
9553335,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,16.9OZ/6PK,Carbonated Soft Drinks
9553340,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12PK,Carbonated Soft Drinks
9553382,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,6PK/.5LTR,Carbonated Soft Drinks
9557237,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,6PK/.5LTR,Carbonated Soft Drinks
9573206,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
9575116,6110,GROCERY,National,SOFT DRINKS,ENERGY DRINK,16 OZ,Carbonated Soft Drinks
9575321,5744,NUTRITION,National,BEVERAGE,ENERGY DRINK,16 OZ,Other Beverages
9640448,450,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,8/6.5OZ,Other Beverages
9654430,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 0Z,Carbonated Soft Drinks
9655087,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,6P/16.9 OZ,Carbonated Soft Drinks
9655369,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,6P/16.9 OZ,Carbonated Soft Drinks
9655572,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,20 OZ,Carbonated Soft Drinks
9655678,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,6P/16.9 OZ,Carbonated Soft Drinks
9655712,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,20 OZ,Carbonated Soft Drinks
9655742,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,6P/16.9 OZ,Carbonated Soft Drinks
9655755,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,20 OZ,Carbonated Soft Drinks
9655756,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,20 OZ,Carbonated Soft Drinks
9669995,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,67.5 OZ,Juice
9673403,869,GROCERY,National,TEAS,TEA BAGS & BULK TEA,24 CT,Tea
9673533,2135,DELI,National,SERVICE BEVERAGE,SV BEV: BEV/JUICE 50-100% JUIC,16 OUNCE,Other Beverages
9676152,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ PET,Juice
9676652,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ PET,Juice
9676837,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,101 OZ,Juice
9676858,1046,GROCERY,National,CANNED JUICES,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Juice
9676948,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,67.5 OZ,Juice
9676955,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,,Juice
9676996,170,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ,Juice
9676997,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ PET,Juice
9677021,1194,GROCERY,National,CANNED JUICES,ORANGE JUICE  (OVER 50% JUICE),60 OZ,Juice
9677102,2442,NUTRITION,National,NON-DAIRY BEVERAGES,RICE BEVERAGE,64 OZ,Other Beverages
9677118,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,13.7OZ,Coffee
9677151,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,64 OZ,Juice
9677173,2442,NUTRITION,National,NON-DAIRY BEVERAGES,RICE BEVERAGE,64 OZ,Other Beverages
9677296,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,9.5 OZ,Coffee
9677311,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,6PK/10 OZ,Juice
9677377,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,72 OZ,Juice
9677423,1046,GROCERY,National,CANNED JUICES,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Juice
9677432,612,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
9677454,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,72 OZ,Juice
9677495,2044,GROCERY,National,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,64 OZ,Juice
9677542,612,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
9677670,170,GROCERY,National,CANNED JUICES,APPLE JUICE & CIDER (50% AND U,64 OZ,Juice
9677861,869,GROCERY,National,TEAS,TEA BAGS & BULK TEA,24 CT,Tea
9677863,1194,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,,Juice
9677874,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ PET,Juice
9677929,1046,GROCERY,National,CANNED JUICES,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Juice
9677939,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,64 OZ,Juice
9678118,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
9678481,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ PET,Juice
9678982,2044,GROCERY,National,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,64 OZ,Juice
9679318,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
9680321,1194,GROCERY,National,CANNED JUICES,ORANGE JUICE  (OVER 50% JUICE),60 OZ,Juice
9681767,170,GROCERY,National,CANNED JUICES,APPLE JUICE & CIDER (50% AND U,64 OZ,Juice
9682847,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR BTL,Carbonated Soft Drinks
9683484,103,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,2LTR BTL,Carbonated Soft Drinks
9686655,1194,GROCERY,National,CANNED JUICES,ORANGE JUICE  (OVER 50% JUICE),60 OZ,Juice
9704750,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,6P/16.9 OZ,Carbonated Soft Drinks
9707064,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),2LTR BTL,Carbonated Soft Drinks
9707210,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ/NR,Carbonated Soft Drinks
9707451,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),2LTR BTL,Carbonated Soft Drinks
9707454,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),2 LITER,Carbonated Soft Drinks
9709247,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,6P/16.9 OZ,Carbonated Soft Drinks
9796011,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12PK/12 OZ,Carbonated Soft Drinks
9796113,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12PK/12 OZ,Carbonated Soft Drinks
9798823,1915,GROCERY,National,ISOTONIC DRINKS,GRASS/SHRED,,Energy/Sports Drinks
9802914,1551,NUTRITION,National,BEVERAGE,ENERGY DRINK,16 OZ CANS,Other Beverages
9802980,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),24 OZ,Carbonated Soft Drinks
9802981,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
9803161,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ/NR,Carbonated Soft Drinks
9803433,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
9803519,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ SNGL,Carbonated Soft Drinks
9803601,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
9803678,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12PK/12 OZ,Carbonated Soft Drinks
9803819,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
9803847,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),6PK/24 OZ,Carbonated Soft Drinks
9806417,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ PET,Juice
9807712,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
9811890,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ BTL,Carbonated Soft Drinks
9812016,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ BTL,Carbonated Soft Drinks
9812295,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ BTL,Carbonated Soft Drinks
9829613,2412,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,12/8OZ,Carbonated Soft Drinks
9831362,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ BTL,Carbonated Soft Drinks
9831557,456,GROCERY,National,COFFEE,GROUND COFFEE,27.8 OZ,Coffee
9831792,1175,GROCERY,National,TEAS,TEA BAGS & BULK TEA,48 CT,Tea
9832792,5156,GROCERY,National,SOFT DRINKS,TEA SWEETENED,42 OZ,Carbonated Soft Drinks
9835072,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),64 OZ,Juice
9835559,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
9835899,77,GROCERY,National,COFFEE,GROUND FLVR REG COFFEE,12 OZ,Coffee
9836408,5235,NUTRITION,National,JUICE,JUICE,32 OZ,Juice
9836683,450,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,8/6.5OZ,Other Beverages
9836797,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
9836798,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ NR,Carbonated Soft Drinks
9837229,450,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,8/6.5OZ,Other Beverages
9837404,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,144 OZ,Carbonated Soft Drinks
9837596,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR,Carbonated Soft Drinks
9837998,450,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,8/6.5OZ,Other Beverages
9838464,2024,GROCERY,National,COFFEE,GROUND FLVR DECAF COFFEE,1.75 OZ,Coffee
9857527,5235,NUTRITION,National,JUICE,JUICE,32 OZ,Juice
9857982,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
9858765,5423,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
9874525,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
9878527,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,9.5 OZ,Coffee
9885359,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),24 OZ,Carbonated Soft Drinks
9886663,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
9903575,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ BTL,Carbonated Soft Drinks
9903590,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
9932338,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,12 OZ,Carbonated Soft Drinks
9932779,5156,GROCERY,National,SOFT DRINKS,JUICE (100% JUICE),23.5 OZ,Carbonated Soft Drinks
9934800,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
9935090,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
9935616,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
9993322,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,2416.9 OZ,Carbonated Soft Drinks
10120669,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
10121016,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR BTL,Carbonated Soft Drinks
10122012,2434,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10122953,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ BTL,Carbonated Soft Drinks
10124131,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10124527,456,GROCERY,National,COFFEE,GROUND COFFEE,34.5 OZ,Coffee
10124559,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,144 OZ,Carbonated Soft Drinks
10141671,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,270 CT,Juice
10141780,6336,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,10 OZ.,Coffee
10145318,6336,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,10 OZ.,Coffee
10145440,6336,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,10 OZ.,Coffee
10147750,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,12 OZ,Carbonated Soft Drinks
10149600,2024,GROCERY,National,COFFEE,DECAF BEAN: REGULAR,12 OZ,Coffee
10149601,2024,GROCERY,National,COFFEE,GROUND FLVR DECAF COFFEE,1.75 OZ,Coffee
10149628,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR BTL,Carbonated Soft Drinks
10149631,2024,GROCERY,National,COFFEE,DECAF BEAN: REGULAR,12 OZ,Coffee
10149637,2024,GROCERY,National,COFFEE,DECAF BEAN: REGULAR,12 OZ,Coffee
10149918,2024,GROCERY,National,COFFEE,DECAF BEAN: REGULAR,10 OZ,Coffee
10150016,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10150017,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ BTL,Carbonated Soft Drinks
10150064,2024,GROCERY,National,COFFEE,GROUND FLVR DECAF COFFEE,1.75 OZ,Coffee
10150072,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ BTL,Carbonated Soft Drinks
10150076,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10150078,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR BTL,Carbonated Soft Drinks
10150168,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10150252,2024,GROCERY,National,COFFEE,GROUND DECAFFINATED,12 OZ,Coffee
10150256,2024,GROCERY,National,COFFEE,GROUND FLVR DECAF COFFEE,1.75 OZ,Coffee
10150268,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10181010,6336,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,10 OZ.,Coffee
10181318,5156,GROCERY,National,SOFT DRINKS,TEA SWEETENED,42 OZ,Carbonated Soft Drinks
10182660,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),2LTR BTL,Carbonated Soft Drinks
10182698,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),2LTR BTL,Carbonated Soft Drinks
10182711,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ BTL,Carbonated Soft Drinks
10182771,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ BTL,Carbonated Soft Drinks
10182774,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12 OZ,Carbonated Soft Drinks
10182790,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12 OZ,Carbonated Soft Drinks
10182812,103,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,2LTR BTL,Carbonated Soft Drinks
10182848,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),2LTR BTL,Carbonated Soft Drinks
10182849,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ BTL,Carbonated Soft Drinks
10182853,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12 OZ,Carbonated Soft Drinks
10182860,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12 OZ,Carbonated Soft Drinks
10183480,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10185762,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OUNCE,Carbonated Soft Drinks
10186349,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,144 OUNCE,Carbonated Soft Drinks
10189910,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
10198396,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,12/9.5 OZ,Coffee
10200150,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ,Carbonated Soft Drinks
10203225,869,GROCERY,National,TEAS,SOFT DRINK POWDER POUCHES,0.4 OZ,Tea
10204292,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12PK/12OZ,Carbonated Soft Drinks
10204452,869,GROCERY,National,TEAS,SOFT DRINK POWDER POUCHES,0.4 OZ,Tea
10204556,869,GROCERY,National,TEAS,TEA BAGS & BULK TEA,4.8 OZ,Tea
10204625,869,GROCERY,National,TEAS,SOFT DRINK POWDER POUCHES,0.4 OZ,Tea
10204697,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
10204830,869,GROCERY,National,TEAS,SOFT DRINK POWDER POUCHES,0.6 OZ,Tea
10207948,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,,Energy/Sports Drinks
10210158,869,GROCERY,National,TEAS,TEA BAGS & BULK TEA,4.8 OZ,Tea
10210756,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
10253982,1046,GROCERY,National,COFFEE,GROUND COFFEE,34.5 OZ,Coffee
10254377,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
10254581,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
10256703,6231,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,5 GL,Carbonated Soft Drinks
10257026,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,,Carbonated Soft Drinks
10257133,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
10261002,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
10264156,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
10282180,5156,GROCERY,National,SOFT DRINKS,TEA SWEETENED,23.5 OZ,Carbonated Soft Drinks
10282626,2135,DELI,National,SERVICE BEVERAGE,SV BEV: BEV/JUICE 50-100% JUIC,16 OUNCE,Other Beverages
10284862,1535,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
10284879,2201,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,18 CT,Tea
10284958,69,GROCERY,Private,COCOA MIXES,HOT CHOCOLATE COCOA MIX,20 OZ,Other Beverages
10285054,1535,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
10285056,1535,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
